client_id,col2174,col2220,col2221,col2222,col2292,col2293,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2388,col2389,col2390,col2470,col2663,target
128.0,6.0,7033755.3,10000.0,2090158.62833333,22.0,12.0,17.0,229088.0,211904.0,220496.0,7160236.16,5773017.6,6466626.88,33.79,25.2,29.495,281.0,0.2582084737314545,0.0
135.0,3.0,3679230.62,10000.0,1233076.87333333,17.0,9.0,14.333333333333334,183414.0,178341.0,181723.0,3941336.1,3882874.38,3902361.62,22.1,21.17,21.48,561.0,0.2627315481514983,0.0
143.0,3.0,4292385.22,10000.0,1440461.74,2.0,2.0,2.0,163809.0,163809.0,163809.0,4200062.76,4200062.76,4200062.76,25.64,25.64,25.64,502.0,0.2562613816564786,0.0
157.0,43.0,20509695.65,0.0,1528866.4844186,28.0,-3.0,3.697674418604651,2351988.0,131217.0,967114.48837209,25189468.8,590476.5,8093369.63813953,92.55,4.13,29.67953488372093,60.0,0.264032319451882,0.0
165.0,3.0,4148538.26,10000.0,1392846.08666667,1.0,1.0,1.0,185898.0,185898.0,185898.0,4158538.26,4158538.26,4158538.26,22.37,22.37,22.37,332.0,0.2569190620677391,0.0
176.0,3.0,4048901.58,10000.0,1361967.19333333,6.0,6.0,6.0,165285.0,165285.0,165285.0,4269311.55,4269311.55,4269311.55,25.83,25.83,25.83,899.0,0.2562613816564786,0.0
183.0,2.0,9452879.69,10000.0,4731439.845,11.0,11.0,11.0,187942.0,187942.0,187942.0,9462879.7,9462879.7,9462879.7,50.35,50.35,50.35,731.0,0.2604301434932882,0.0
191.0,3.0,18338703.15,30000.0,6132901.05,11.0,11.0,11.0,329369.0,329369.0,329369.0,17983547.4,17983547.4,17983547.4,54.6,54.6,54.6,302.0,0.2572174233749946,0.0
194.0,5.0,15372701.52,5000.0,3085540.304,6.0,-1.0,4.2,275464.0,109084.0,242034.6,18125531.2,414519.2,14573235.08,65.8,3.8,53.4,129.0,0.3113277985277881,0.0
206.0,3.0,17034932.2,10000.0,5691644.06666667,4.0,4.0,4.0,248791.0,248791.0,248791.0,17091941.7,17091941.7,17091941.7,68.7,68.7,68.7,243.0,0.2570165748042274,0.0
228.0,3.0,7176222.86,10000.0,2404407.62,4.0,4.0,4.0,194960.0,194960.0,194960.0,6993215.2,6993215.2,6993215.2,35.87,35.87,35.87,545.0,0.2532157349660566,0.0
232.0,3.0,10610761.55,10000.0,3546920.51666667,19.0,19.0,19.0,267215.0,267215.0,267215.0,10926421.35,10926421.35,10926421.35,40.89,40.89,40.89,191.0,0.2753168934537215,0.0
287.0,3.0,9020186.55,10000.0,3016728.85,17.0,17.0,17.0,225368.0,225368.0,225368.0,7894641.04,7894641.04,7894641.04,35.03,35.03,35.03,212.0,0.2570165748042274,0.0
296.0,7.0,13747325.2,5000.0,2357523.36,8.0,-1.0,4.142857142857143,234952.0,82871.0,169774.42857143,19649035.76,416841.13,11406666.63285714,83.63,5.03,49.94428571428571,425.0,0.2562613816564786,0.0
322.0,9.0,19678272.92,5000.0,4389186.86444444,6.0,-1.0,2.6666666666666665,238314.0,79453.0,185320.66666667,20089870.2,349593.2,13506433.96666667,84.3,4.4,57.66666666666667,241.0,0.259126466731555,0.0
328.0,3.0,7591303.45,10000.0,2542767.81666667,20.0,20.0,20.0,180997.0,180997.0,180997.0,7335808.41,7335808.41,7335808.41,40.53,40.53,40.53,597.0,0.2532157349660566,0.0
335.0,3.0,6807490.36,10000.0,2281496.78666667,18.0,18.0,18.0,137394.0,137394.0,137394.0,6817490.28,6817490.28,6817490.28,49.62,49.62,49.62,796.0,0.2562613816564786,0.0
341.0,3.0,9969901.09,27000.0,3342300.36333333,4.0,4.0,4.0,347129.0,347129.0,347129.0,10518008.7,10518008.7,10518008.7,30.3,30.3,30.3,819.0,0.2562613816564786,0.0
348.0,3.0,14052221.4,27000.0,4703073.8,4.0,4.0,4.0,264037.0,264037.0,264037.0,14812475.7,14812475.7,14812475.7,56.1,56.1,56.1,824.0,0.2612477395653548,0.0
367.0,3.0,6103530.36,19000.0,2057510.12,10.0,10.0,10.0,156175.0,156175.0,156175.0,6017422.75,6017422.75,6017422.75,38.53,38.53,38.53,394.0,0.2560610222605129,0.0
370.0,6.0,14737841.38,0.0,2467473.56333333,8.0,8.0,8.0,379638.0,379638.0,379638.0,14198461.2,14198461.2,14198461.2,37.4,37.4,37.4,578.0,0.2569190620677391,0.0
373.0,6.0,3916891.58,0.0,1572756.632,16.0,16.0,16.0,197295.0,197295.0,197295.0,4267490.85,4267490.85,4267490.85,21.63,21.63,21.63,338.0,0.2663412259002013,0.0
379.0,3.0,8761545.95,10000.0,4385772.975,2.0,2.0,2.0,153288.0,153288.0,153288.0,8860046.4,8860046.4,8860046.4,57.8,57.8,57.8,482.0,0.2573476190144638,0.0
394.0,4.0,7391265.25,10000.0,1857816.3125,10.0,10.0,10.0,288910.0,288910.0,288910.0,7552107.4,7552107.4,7552107.4,26.14,26.14,26.14,358.0,0.2562613816564786,0.0
396.0,6.0,6701164.48,10000.0,3359832.24,6.0,6.0,6.0,308480.0,308480.0,308480.0,11296537.6,11296537.6,11296537.6,36.62,36.62,36.62,768.0,0.2727752780985511,0.0
400.0,3.0,6983470.87,10000.0,2341156.95666667,10.0,10.0,10.0,265989.0,265989.0,265989.0,6870495.87,6870495.87,6870495.87,25.83,25.83,25.83,465.0,0.2562613816564786,0.0
410.0,2.0,4323571.4,10000.0,2166785.7,6.0,6.0,6.0,165123.0,165123.0,165123.0,4445111.16,4445111.16,4445111.16,26.92,26.92,26.92,498.0,0.2562613816564786,0.0
411.0,6.0,12736714.94,10000.0,3653676.56333333,27.0,23.0,25.0,200463.0,167157.0,183810.0,14022386.85,9720179.55,11871283.2,69.95,58.15,64.05,381.0,0.2562613816564786,0.0
443.0,9.0,6980807.56,5000.0,1547166.01666667,25.0,7.0,23.0,201540.0,98445.0,165979.11111111,10988755.2,238236.9,5031114.43333333,57.6,2.42,25.71777777777778,610.0,0.2569190620677391,0.0
480.0,3.0,4746370.09,10000.0,1592123.36333333,9.0,9.0,9.0,192320.0,192320.0,192320.0,4159881.6,4159881.6,4159881.6,21.63,21.63,21.63,310.0,0.2569190620677391,0.0
482.0,3.0,9054241.64,10000.0,3028080.54666667,14.0,14.0,14.0,168590.0,168590.0,168590.0,8274397.2,8274397.2,8274397.2,49.08,49.08,49.08,305.0,0.2570165748042274,0.0
495.0,3.0,13716891.25,10000.0,4585630.41666667,7.0,7.0,7.0,474375.0,474375.0,474375.0,17077500.0,17077500.0,17077500.0,36.0,36.0,36.0,5.0,0.3172679900256293,0.0
504.0,3.0,23602380.67,30000.0,7887460.22333333,14.0,14.0,14.0,351059.0,351059.0,351059.0,27417707.9,27417707.9,27417707.9,78.1,78.1,78.1,181.0,0.2570165748042274,0.0
511.0,3.0,12772411.21,20000.0,4270803.73666667,16.0,16.0,16.0,165999.0,165999.0,165999.0,11238132.3,11238132.3,11238132.3,67.7,67.7,67.7,146.0,0.2570165748042274,0.0
520.0,3.0,8280229.0,10000.0,2772409.66666667,9.0,9.0,9.0,225670.0,225670.0,225670.0,9184769.0,9184769.0,9184769.0,40.7,40.7,40.7,605.0,0.2646387256418668,0.0
528.0,4.0,6390729.34,0.0,1607682.335,3.0,3.0,3.0,245318.0,245318.0,245318.0,5455872.32,5455872.32,5455872.32,22.24,22.24,22.24,90.0,0.2615711794836305,0.0
537.0,6.0,7609533.97,5000.0,1278588.995,30.0,30.0,30.0,191121.0,98445.0,144783.0,7423139.64,331759.65,3877449.645,38.84,3.37,21.105,639.0,0.2562613816564786,0.0
166.0,2.0,4938819.57,10500.0,2474659.785,7.0,7.0,7.0,160293.0,160293.0,160293.0,5546137.8,5546137.8,5546137.8,34.6,34.6,34.6,937.0,0.2650229155203169,0.0
182.0,3.0,7483067.58,10000.0,2504355.86,2.0,2.0,2.0,161437.0,161437.0,161437.0,6171736.51,6171736.51,6171736.51,38.23,38.23,38.23,275.0,0.2587483959502721,0.0
602.0,3.0,7867863.62,10000.0,2632621.20666667,9.0,9.0,9.0,173228.0,173228.0,173228.0,6137468.04,6137468.04,6137468.04,35.43,35.43,35.43,191.0,0.2569502347351826,0.0
609.0,3.0,7014164.53,10000.0,2351388.17666667,4.0,4.0,4.0,199472.0,199472.0,199472.0,6849868.48,6849868.48,6849868.48,34.34,34.34,34.34,0.0,0.2595805119618081,0.0
669.0,3.0,12486532.0,10000.0,4172177.33333333,11.0,11.0,11.0,157525.0,157525.0,157525.0,11203178.0,11203178.0,11203178.0,71.12,71.12,71.12,387.0,0.2560610222605129,0.0
688.0,10.0,14174364.15,5000.0,1685402.23444444,8.0,-1.0,2.6,227564.0,96174.0,148730.0,13266981.2,495296.1,5605701.272,58.3,5.15,26.428,666.0,0.2658406251177759,0.0
695.0,3.0,16829945.13,27000.0,5628981.71,11.0,11.0,11.0,422031.0,422031.0,422031.0,15361928.4,15361928.4,15361928.4,36.4,36.4,36.4,461.0,0.2560610222605129,0.0
711.0,3.0,8177867.11,10000.0,2735955.70333333,4.0,4.0,4.0,170369.0,170369.0,170369.0,6537058.53,6537058.53,6537058.53,38.37,38.37,38.37,181.0,0.2570165748042274,0.0
717.0,3.0,9007732.76,10000.0,3009244.25333333,9.0,7.0,8.333333333333334,147388.0,146649.0,146895.33333333,8695892.0,8162483.34,8340286.22666667,59.0,55.66,56.77333333333333,485.0,0.2565750749173204,0.0
746.0,3.0,20478847.06,27000.0,6845282.35333333,7.0,7.0,7.0,397353.0,397353.0,397353.0,22450444.5,22450444.5,22450444.5,56.5,56.5,56.5,515.0,0.2562613816564786,0.0
753.0,2.0,4799653.12,27000.0,2413326.56,23.0,23.0,23.0,142879.0,142879.0,142879.0,5137928.84,5137928.84,5137928.84,35.96,35.96,35.96,,0.2562613816564786,0.0
755.0,6.0,6728822.72,5000.0,1183763.72833333,25.0,25.0,25.0,180599.0,98445.0,139522.0,7016271.15,331759.65,3674015.4,38.85,3.37,21.11,696.0,0.2562613816564786,0.0
774.0,5.0,5676871.81,10000.0,1429217.9525,6.0,2.0,4.4,163464.0,162569.0,163106.0,5768644.56,5712674.66,5746256.6,35.29,35.14,35.23,337.0,0.2624580016610439,0.0
797.0,2.0,2212284.0,10500.0,1111392.0,2.0,2.0,2.0,94000.0,94000.0,94000.0,2353760.0,2353760.0,2353760.0,25.04,25.04,25.04,1539.0,0.2562613816564786,0.0
817.0,6.0,3530921.22,10000.0,895230.305,9.0,8.0,8.5,166846.0,158208.0,162527.0,3470396.8,3255920.64,3363158.72,20.8,20.58,20.69,2.0,0.273400703630233,0.0
830.0,7.0,15167794.83,20000.0,3990227.42333333,5.0,4.0,4.428571428571429,207509.0,185333.0,198005.0,13729468.64,7833464.75,10360323.56,74.08,37.75,53.32,195.0,0.2655197962377572,0.0
838.0,2.0,8117491.34,10000.0,4063745.67,15.0,15.0,15.0,227725.0,227725.0,227725.0,8209486.25,8209486.25,8209486.25,36.05,36.05,36.05,555.0,0.2562613816564786,0.0
862.0,2.0,5206541.36,10500.0,2608520.68,7.0,7.0,7.0,158489.0,158489.0,158489.0,5761075.15,5761075.15,5761075.15,36.35,36.35,36.35,934.0,0.2562613816564786,0.0
868.0,3.0,9849044.02,10000.0,3295348.00666667,25.0,25.0,25.0,240412.0,240412.0,240412.0,8863990.44,8863990.44,8863990.44,36.87,36.87,36.87,472.0,0.2562613816564786,0.0
901.0,3.0,14142313.67,1000.0,4724437.89,4.0,4.0,4.0,246203.0,246203.0,246203.0,15744681.85,15744681.85,15744681.85,63.95,63.95,63.95,27.0,0.26679961071113,0.0
902.0,7.0,10093779.85,10000.0,2030755.97,10.0,4.0,6.571428571428571,145980.0,143388.0,144461.14285714,9913501.8,9698764.32,9782613.01714286,67.91,67.64,67.71714285714286,38.0,0.2714562839088187,0.0
904.0,5.0,10670350.67,10000.0,2679337.6675,12.0,6.0,7.2,240008.0,220714.0,224572.8,13339644.64,10680350.46,11212209.296,55.58,48.39,49.828,793.0,0.2570165748042274,0.0
910.0,3.0,4639568.06,10000.0,1556522.68666667,7.0,7.0,7.0,178360.0,178360.0,178360.0,4125466.8,4125466.8,4125466.8,23.13,23.13,23.13,360.0,0.2572174233749946,0.0
911.0,9.0,4831696.47,10000.0,1616693.77,9.0,8.0,8.666666666666666,208395.0,182389.0,191207.33333333,4541695.92,4518003.6,4530080.76,24.84,21.68,23.78666666666667,107.0,0.2606447084501965,0.0
930.0,3.0,9268157.27,10000.0,3102719.09,6.0,6.0,6.0,176326.0,176326.0,176326.0,6765628.62,6765628.62,6765628.62,38.37,38.37,38.37,86.0,0.2681548811418522,0.0
943.0,7.0,8240259.68,5000.0,2289305.26714286,22.0,15.0,18.0,264847.0,248756.0,257950.85714286,7998379.4,7771137.44,7900989.98857143,31.24,30.2,30.64571428571429,360.0,0.2569190620677391,0.0
954.0,3.0,12557090.9,10000.0,4199030.3,4.0,4.0,4.0,339628.0,339628.0,339628.0,11241686.8,11241686.8,11241686.8,33.1,33.1,33.1,89.0,0.324745167966016,0.0
965.0,3.0,14142719.12,10000.0,4727573.04,5.0,5.0,5.0,340080.0,340080.0,340080.0,15303600.0,15303600.0,15303600.0,45.0,45.0,45.0,2.0,0.3163968499628093,0.0
991.0,4.0,4243961.36,10500.0,2113973.975,10.0,7.0,8.5,168606.0,159996.0,164301.0,4682188.62,4443088.92,4562638.77,27.77,27.77,27.77,956.0,0.2562613816564786,0.0
995.0,3.0,10384368.95,10000.0,3474789.65,11.0,11.0,11.0,250484.0,250484.0,250484.0,8771949.68,8771949.68,8771949.68,35.02,35.02,35.02,66.0,0.2621836896016838,0.0
1003.0,3.0,7473851.29,10000.0,2503617.09666667,9.0,9.0,9.0,156724.0,156724.0,156724.0,7872246.52,7872246.52,7872246.52,50.23,50.23,50.23,779.0,0.2620859614573874,0.0
1005.0,3.0,5672021.87,10000.0,1900340.62333333,9.0,9.0,9.0,158319.0,158319.0,158319.0,5545914.57,5545914.57,5545914.57,35.03,35.03,35.03,471.0,0.2562613816564786,0.0
1012.0,3.0,5716074.12,10000.0,1915358.04,10.0,10.0,10.0,226343.0,226343.0,226343.0,5002180.3,5002180.3,5002180.3,22.1,22.1,22.1,261.0,0.2562613816564786,0.0
1022.0,3.0,6469958.96,10000.0,2166652.98666667,8.0,8.0,8.0,165463.0,165463.0,165463.0,6343851.42,6343851.42,6343851.42,38.34,38.34,38.34,408.0,0.2562613816564786,0.0
1031.0,3.0,4665415.19,10000.0,1565138.39666667,15.0,15.0,15.0,196598.0,196598.0,196598.0,4883494.32,4883494.32,4883494.32,24.84,24.84,24.84,130.0,0.2572174233749946,0.0
1041.0,2.0,10965137.28,10000.0,5487568.64,2.0,2.0,2.0,185011.0,185011.0,185011.0,10129352.25,10129352.25,10129352.25,54.75,54.75,54.75,486.0,0.2560610222605129,0.0
1046.0,3.0,5504673.31,10000.0,1847224.43666667,17.0,17.0,17.0,163401.0,163401.0,163401.0,5800735.5,5800735.5,5800735.5,35.5,35.5,35.5,839.0,0.2569190620677391,0.0
1056.0,3.0,10197061.91,10000.0,3409020.63666667,7.0,7.0,7.0,256619.0,256619.0,256619.0,9469241.1,9469241.1,9469241.1,36.9,36.9,36.9,300.0,0.2580071201006573,0.0
1058.0,4.0,14284628.21,30000.0,3593657.0525,9.0,2.0,3.75,537993.0,478303.0,523070.5,17218908.0,16247388.6,16490268.45,36.0,30.2,31.65,146.0,0.2553985675553198,0.0
233.0,3.0,6224699.42,10000.0,2081566.47333333,11.0,10.0,10.333333333333334,182027.0,160937.0,167967.0,7051725.98,6234699.38,6507041.58,38.74,38.74,38.74,671.0,0.2562613816564786,0.0
1071.0,3.0,11571196.03,10000.0,3867065.34333333,8.0,8.0,8.0,166343.0,166343.0,166343.0,10679220.6,10679220.6,10679220.6,64.2,64.2,64.2,146.0,0.2687232084663767,0.0
1072.0,3.0,8157981.82,10000.0,2732660.60666667,5.0,5.0,5.0,230872.0,230872.0,230872.0,8068976.4,8068976.4,8068976.4,34.95,34.95,34.95,458.0,0.2567183659523679,0.0
258.0,10.0,6833132.16,10500.0,2318574.38625,6.0,1.0,2.7,134329.0,108833.0,127158.6,6194774.36,4023223.4,4720275.792,56.92,31.16,37.792,900.0,0.256195169300048,0.0
1110.0,3.0,4021587.54,10000.0,1350529.18,6.0,6.0,6.0,171973.0,171973.0,171973.0,3924423.86,3924423.86,3924423.86,22.82,22.82,22.82,443.0,0.2562613816564786,0.0
1112.0,3.0,7323650.49,0.0,2444550.16333333,19.0,19.0,19.0,195966.0,195966.0,195966.0,7105727.16,7105727.16,7105727.16,36.26,36.26,36.26,572.0,0.2569190620677391,0.0
704.0,3.0,8109062.54,10000.0,2713020.84666667,11.0,11.0,11.0,170846.0,170846.0,170846.0,6560486.4,6560486.4,6560486.4,38.4,38.4,38.4,207.0,0.2622493697621736,0.0
1144.0,3.0,15521664.05,30000.0,5193888.01666667,13.0,13.0,13.0,327489.0,327489.0,327489.0,15359234.1,15359234.1,15359234.1,46.9,46.9,46.9,256.0,0.2572174233749946,0.0
1146.0,5.0,17521287.41,10000.0,4400321.8525,6.0,6.0,6.0,246409.0,246409.0,246409.0,15733214.65,15733214.65,15733214.65,63.85,63.85,63.85,170.0,0.2569502347351826,0.0
1152.0,14.0,14091470.43,0.0,2483971.83928571,9.0,1.0,5.142857142857143,226761.0,91284.0,160824.78571429,14172562.5,209953.2,8305917.33285714,69.84,2.3,43.39,304.0,0.2539650175428,0.0
334.0,3.0,9050513.82,10000.0,3023504.60666667,11.0,11.0,11.0,164229.0,155027.0,161161.66666667,9060513.93,9017920.59,9046316.15,58.17,55.17,56.17,632.0,0.2560610222605129,0.0
1160.0,3.0,4796826.4,10000.0,1608608.8,17.0,17.0,17.0,193467.0,193467.0,193467.0,4223384.61,4223384.61,4223384.61,21.83,21.83,21.83,471.0,0.2575564927557706,0.0
1165.0,3.0,6603609.83,10000.0,2211203.27666667,12.0,12.0,12.0,182455.0,182455.0,182455.0,7031815.7,7031815.7,7031815.7,38.54,38.54,38.54,172.0,0.2610884673785594,0.0
1172.0,3.0,4901670.63,10000.0,1643890.21,9.0,9.0,9.0,182337.0,182337.0,182337.0,4144520.01,4144520.01,4144520.01,22.73,22.73,22.73,422.0,0.2562613816564786,0.0
1180.0,4.0,10555256.48,10000.0,2709665.0275,16.0,16.0,16.0,183762.0,183762.0,183762.0,10097721.9,10097721.9,10097721.9,54.95,54.95,54.95,454.0,0.2635463822141338,0.0
781.0,5.0,10311345.2,10000.0,2074269.04,5.0,5.0,5.0,188750.0,184790.0,187958.0,12345819.9,11136250.0,11378163.98,66.81,59.0,60.562,88.0,0.2660036662977942,0.0
1200.0,4.0,12436672.66,10000.0,4155557.55333333,4.0,4.0,4.0,220063.0,220063.0,220063.0,11029557.56,11029557.56,11029557.56,50.12,50.12,50.12,216.0,0.2649703345796595,0.0
1203.0,3.0,13466107.67,20000.0,4505369.22333333,22.0,22.0,22.0,194093.0,194093.0,194093.0,14923810.77,14923810.77,14923810.77,76.89,76.89,76.89,181.0,0.2570165748042274,0.0
1222.0,3.0,10279526.91,20000.0,3439842.30333333,8.0,8.0,8.0,197689.0,197689.0,197689.0,9459418.65,9459418.65,9459418.65,47.85,47.85,47.85,251.0,0.2583063057396068,0.0
404.0,3.0,18357669.7,27000.0,6138223.23333333,20.0,20.0,20.0,435655.0,435655.0,435655.0,17818289.5,17818289.5,17818289.5,40.9,40.9,40.9,541.0,0.2562613816564786,0.0
1226.0,2.0,2750942.43,10500.0,1380721.215,8.0,8.0,8.0,78100.0,78100.0,78100.0,3104475.0,3104475.0,3104475.0,39.75,39.75,39.75,1444.0,0.2660538358310474,0.0
1227.0,4.0,6244718.73,10000.0,3129859.365,8.0,8.0,8.0,160023.0,160023.0,160023.0,5914450.08,5914450.08,5914450.08,36.96,36.96,36.96,321.0,0.2562613816564786,0.0
1230.0,3.0,13733377.13,27000.0,4596792.37666667,5.0,5.0,5.0,444705.0,444705.0,444705.0,13563502.5,13563502.5,13563502.5,30.5,30.5,30.5,572.0,0.2572174233749946,0.0
831.0,3.0,3057095.25,10500.0,2041563.5,3.0,3.0,3.0,97500.0,97500.0,97500.0,3841500.0,3841500.0,3841500.0,39.4,39.4,39.4,1585.0,0.2562613816564786,0.0
1242.0,25.0,10774965.89,5000.0,3141306.1004,21.0,3.0,9.76,286404.0,188108.0,204194.5704,14447255.72,7549601.88,9941009.6272,55.77,35.03,49.0512,346.0,0.2711261707340391,0.0
1250.0,3.0,8989169.56,10000.0,3009723.18666667,10.0,10.0,10.0,217331.0,217331.0,217331.0,9627763.3,9627763.3,9627763.3,44.3,44.3,44.3,181.0,0.2570165748042274,0.0
1265.0,4.0,12100421.89,27000.0,6069460.945,8.0,8.0,8.0,206289.0,206289.0,206289.0,12150422.1,12150422.1,12150422.1,58.7,58.7,58.7,,0.2530169467321295,0.0
1266.0,12.0,13032017.06,5000.0,1485575.75111111,7.0,-1.0,1.6666666666666667,275109.0,74824.0,152991.33333333,12784315.23,317253.76,4475503.72333333,46.47,2.98,17.89666666666667,138.0,0.2862626286775978,0.0
878.0,6.0,10624024.69,10000.0,3175987.875,8.0,2.0,5.0,238762.0,234408.0,236585.0,9549781.92,8308917.6,8929349.76,40.74,34.8,37.77,305.0,0.2569190620677391,0.0
1270.0,3.0,5632751.49,10000.0,2821375.745,5.0,5.0,5.0,152522.0,152522.0,152522.0,5757705.5,5757705.5,5757705.5,37.75,37.75,37.75,621.0,0.256195169300048,0.0
448.0,3.0,4158171.77,10000.0,1396057.25666667,11.0,11.0,11.0,195902.0,195902.0,195902.0,4253032.42,4253032.42,4253032.42,21.71,21.71,21.71,309.0,0.2569190620677391,0.0
1290.0,3.0,5847185.4,10000.0,1962395.13333333,9.0,9.0,9.0,223209.0,223209.0,223209.0,5173984.62,5173984.62,5173984.62,23.18,23.18,23.18,95.0,0.2668974611667692,0.0
1291.0,3.0,9452883.25,10000.0,3164294.41666667,23.0,23.0,23.0,247564.0,247564.0,247564.0,8538482.36,8538482.36,8538482.36,34.49,34.49,34.49,157.0,0.2572174233749946,0.0
471.0,3.0,7237736.8,10000.0,2422578.93333333,6.0,6.0,6.0,256015.0,256015.0,256015.0,5642570.6,5642570.6,5642570.6,22.04,22.04,22.04,178.0,0.2596443127998998,0.0
916.0,6.0,6550074.46,5000.0,2189407.555,4.0,3.0,3.5,190933.0,190458.0,190695.5,6780030.83,6763163.58,6771597.205,35.51,35.51,35.51,599.0,0.2712103838076215,0.0
1310.0,3.0,6556723.6,10000.0,2197907.86666667,9.0,9.0,9.0,181407.0,181407.0,181407.0,6646752.48,6646752.48,6646752.48,36.64,36.64,36.64,617.0,0.2565996261339365,0.0
1317.0,6.0,9820976.33,10000.0,3277230.705,10.0,10.0,10.0,164771.0,164771.0,164771.0,9087120.65,9087120.65,9087120.65,55.15,55.15,55.15,509.0,0.2569190620677391,0.0
1319.0,3.0,6071418.1,10000.0,2037139.36666667,5.0,5.0,5.0,248449.0,248449.0,248449.0,5460909.02,5460909.02,5460909.02,21.98,21.98,21.98,95.0,0.2596445150772069,0.0
1320.0,1.0,10000.0,10000.0,10000.0,7.0,7.0,7.0,183525.0,183525.0,183525.0,6456409.5,6456409.5,6456409.5,35.18,35.18,35.18,,0.2622590941338395,0.0
75.0,6.0,6080221.84,10000.0,1748046.58833333,14.0,2.0,8.0,267424.0,185080.0,226252.0,6415501.76,4245735.2,5330618.48,23.99,22.94,23.465,354.0,0.257688171751113,0.0
81.0,3.0,4052843.1,10000.0,1360614.36666667,10.0,10.0,10.0,174242.0,174242.0,174242.0,3960520.66,3960520.66,3960520.66,22.73,22.73,22.73,433.0,0.2562613816564786,0.0
1337.0,6.0,10257966.14,10000.0,2832707.45333333,20.0,18.0,19.0,232681.0,219453.0,226067.0,10226509.8,8025167.69,9125838.745,46.6,34.49,40.545,23.0,0.2671691950761187,0.0
1340.0,3.0,13749370.82,1000.0,4593456.94,4.0,4.0,4.0,375403.0,375403.0,375403.0,13814830.4,13814830.4,13814830.4,36.8,36.8,36.8,89.0,0.3192222857334605,0.0
1348.0,3.0,8462953.56,10000.0,2830984.52,14.0,14.0,14.0,186152.0,186152.0,186152.0,7006761.28,7006761.28,7006761.28,37.64,37.64,37.64,201.0,0.2570165748042274,0.0
1365.0,3.0,10458976.11,10000.0,3499658.70333333,5.0,5.0,5.0,204863.0,204863.0,204863.0,10058773.3,10058773.3,10058773.3,49.1,49.1,49.1,422.0,0.2570165748042274,0.0
1372.0,3.0,11821474.85,10000.0,3950491.61666667,14.0,14.0,14.0,184200.0,184200.0,184200.0,9477090.0,9477090.0,9477090.0,51.45,51.45,51.45,177.0,0.2610808616421182,0.0
1377.0,3.0,6580932.48,10000.0,2203644.16,8.0,8.0,8.0,240180.0,240180.0,240180.0,6203849.4,6203849.4,6203849.4,25.83,25.83,25.83,242.0,0.2572174233749946,0.0
1382.0,3.0,6175565.05,10000.0,2068521.68333333,16.0,16.0,16.0,181158.0,181158.0,181158.0,6373138.44,6373138.44,6373138.44,35.18,35.18,35.18,151.0,0.2813051916515105,0.0
1397.0,3.0,14067362.17,10000.0,4702454.05666667,5.0,5.0,5.0,313527.0,313527.0,313527.0,14077362.3,14077362.3,14077362.3,44.9,44.9,44.9,363.0,0.2567183659523679,0.0
1398.0,3.0,7545256.0,10000.0,2528418.66666667,6.0,6.0,6.0,340941.16,340941.16,340941.16,7555256.0,7555256.0,7555256.0,22.16,22.16,22.16,,0.2572174233749946,0.0
